Student ID,CIA-1,CIA-2,CIA-3,Assignment-1,Assignment-2,Assignment-3,Attendance (%),Internal(50),External(100),Final Marks,Grade
4935,27,50,13,9,9,10,93,40,47,63,C
4936,10,38,11,8,9,10,80,28,79,67,C
4937,47,12,1,9,10,10,85,33,50,58,D
4938,32,21,19,10,10,8,91,30,80,70,C
4939,42,39,42,9,8,9,76,42,68,76,B
4940,9,45,22,8,8,10,82,35,45,57,D
4941,43,49,9,8,8,8,82,44,56,72,B
4942,42,20,17,8,9,10,98,33,88,77,B
4943,11,24,10,10,8,8,89,22,57,50,D
4944,28,3,5,8,9,10,77,22,69,56,D
4945,17,10,37,8,8,10,85,30,70,65,C
4946,37,42,44,10,9,10,95,44,52,70,C
4947,20,1,1,8,10,10,92,17,61,47,F
4948,35,12,22,8,10,8,78,31,60,61,C
4949,24,33,1,10,8,10,82,32,100,82,A
4950,3,22,47,9,8,8,83,35,83,76,B
4951,8,34,41,10,10,10,97,40,74,77,B
4952,27,20,42,10,8,9,97,36,47,59,D
4953,35,5,42,10,8,8,92,39,91,84,A
4954,2,2,29,9,10,10,90,22,75,59,D
4955,3,12,2,8,10,8,88,14,48,38,F
4956,43,32,50,10,8,8,96,45,41,65,C
4957,18,43,14,8,9,10,80,33,57,61,C
4958,40,48,47,10,9,9,92,47,41,67,C
4959,9,26,35,10,8,8,79,33,97,81,A
4960,50,38,49,8,10,8,99,48,54,75,B
4961,3,12,49,10,10,9,81,34,88,78,B
4962,35,8,3,8,8,9,78,25,55,52,D
4963,40,36,10,9,9,8,94,39,53,65,C
4964,50,3,33,8,8,8,90,41,84,83,A
4965,31,16,9,9,8,10,87,27,52,53,D
4966,18,36,50,10,8,9,94,43,54,70,C
4967,11,28,20,9,8,8,93,27,91,72,B
4968,37,45,45,8,9,10,93,45,64,77,B
4969,2,24,6,10,9,10,84,21,79,60,D
4970,33,18,2,9,8,10,81,29,91,74,B
4971,44,18,38,10,10,8,81,42,42,63,C
4972,29,29,22,8,9,10,87,32,46,55,D
4973,15,17,41,9,8,8,83,31,46,54,D
4974,45,38,8,10,8,8,77,41,99,90,A+
4975,39,19,15,9,9,10,82,32,65,64,C
4976,34,42,8,8,8,10,100,39,41,59,D
4977,20,20,37,10,10,9,95,32,42,53,D
4978,29,48,12,10,10,8,96,40,91,85,A
4979,3,35,10,8,8,8,91,26,48,50,D
4980,28,49,25,8,8,10,76,39,87,82,A
4981,29,16,10,9,10,8,76,27,81,67,C
4982,3,15,40,8,8,9,96,30,77,68,C
4983,4,6,29,10,9,10,91,23,43,44,F
4984,45,14,23,8,8,10,76,35,55,62,C
4985,9,49,20,10,8,9,78,36,80,76,B
4986,5,2,19,8,9,10,98,18,68,52,D
4987,14,42,22,9,9,10,80,34,97,82,A
4988,12,23,13,9,10,8,79,23,87,66,C
4989,46,45,30,10,10,8,77,45,90,90,A+
4990,28,31,44,10,9,10,75,39,40,59,D
4991,3,12,18,10,10,8,97,21,76,59,D
4992,8,37,24,10,10,10,100,34,42,55,D
4993,27,9,17,9,8,10,84,26,82,67,C
4994,50,44,17,10,10,9,77,47,47,70,C
4995,38,1,23,9,8,9,97,33,55,60,D
4996,23,43,31,9,9,10,84,38,44,60,D
4997,36,18,40,10,9,8,86,39,57,67,C
4998,36,43,47,8,8,10,79,44,87,87,A+
4999,9,23,34,8,9,10,89,31,99,80,B
5000,30,43,17,9,8,9,92,37,48,61,C
5001,44,5,16,8,10,9,75,33,71,68,C
5002,2,27,11,10,10,10,92,25,45,47,F
5003,40,42,2,9,9,9,80,41,53,67,C
5004,17,28,35,10,8,9,80,34,44,56,D
5005,2,4,16,8,10,10,92,17,59,46,F
5006,44,39,5,9,8,8,75,41,70,76,B
5007,28,42,34,9,8,9,88,39,86,82,A
5008,28,28,10,9,9,9,80,31,68,65,C
5009,45,38,49,8,9,10,92,46,77,84,A
5010,28,33,3,8,9,10,98,33,85,75,B
5011,2,36,2,9,8,9,95,23,97,71,B
5012,2,50,42,9,8,9,96,45,77,83,A
5013,3,18,7,10,9,10,99,19,58,48,F
5014,44,11,9,9,10,9,97,31,69,65,C
5015,17,3,14,8,9,8,91,20,46,43,F
5016,26,42,27,8,9,9,80,36,40,56,D
5017,48,14,20,8,10,8,75,35,59,64,C
5018,31,25,44,10,8,10,83,39,46,62,C
5019,29,23,29,9,10,8,94,32,95,79,B
5020,34,45,50,9,10,8,78,47,89,91,S
5021,47,3,39,10,10,9,77,44,53,70,C
5022,26,17,40,10,9,9,98,35,40,55,D
5023,22,3,7,8,9,10,81,20,40,40,F
5024,13,47,28,9,9,10,80,39,76,77,B
5025,12,15,27,10,8,9,94,25,86,68,C
5026,46,1,16,10,10,9,91,34,89,78,B
5027,24,44,47,10,10,9,98,46,55,73,B
5028,45,18,29,9,9,9,98,38,90,83,A
5029,32,41,8,8,10,9,96,38,92,84,A
5030,50,4,39,10,9,9,94,44,56,72,B
5031,36,7,45,9,10,9,76,41,85,83,A
5032,27,32,24,9,8,8,82,31,98,80,B
5033,39,13,14,8,10,8,92,29,96,77,B
5034,16,42,6,8,9,8,99,31,55,58,D
5035,18,3,37,9,9,9,85,31,89,75,B
5036,3,50,22,10,9,10,87,38,57,66,C
5037,49,22,19,9,9,8,91,37,40,57,D
5038,3,40,6,10,9,8,85,27,55,54,D
5039,35,20,36,9,8,10,94,37,87,80,B
5040,43,26,4,9,10,9,86,36,40,56,D
5041,42,21,35,8,8,8,95,38,57,66,C
5042,15,11,11,8,10,10,90,19,84,61,C
5043,21,21,22,9,8,9,75,25,63,56,D
5044,13,45,2,10,8,9,98,32,72,68,C
5045,23,5,32,8,8,9,99,30,72,66,C
5046,26,11,33,8,9,10,76,32,70,67,C
5047,38,1,41,10,8,10,98,40,96,88,A+
5048,18,17,44,10,8,9,95,33,75,70,C
5049,39,16,7,9,9,10,82,31,71,66,C
5050,48,25,32,10,9,8,86,41,80,81,A
5051,35,42,25,9,8,8,75,39,100,89,A+
5052,13,23,10,9,9,9,92,23,50,48,F
5053,40,2,22,10,8,9,94,33,97,81,A
5054,29,30,30,10,8,9,94,33,88,77,B
5055,5,38,46,8,10,10,96,42,44,64,C
5056,9,45,21,9,10,8,98,35,50,60,D
5057,17,47,37,10,10,8,76,42,47,65,C
5058,26,4,19,9,8,8,77,26,47,49,F
5059,41,31,14,9,10,9,99,38,82,79,B
5060,8,31,1,9,10,9,80,24,93,70,C
5061,23,47,11,9,10,10,94,37,40,57,D
5062,18,2,6,10,8,10,87,18,45,40,F
5063,9,26,33,8,8,10,77,32,52,58,D
5064,41,32,21,8,9,9,80,37,100,87,A+
5065,46,33,19,8,9,9,79,40,74,77,B
5066,31,25,33,9,10,8,79,34,45,56,D
5067,31,16,35,9,8,9,82,35,80,75,B
5068,8,7,32,8,9,10,95,25,58,54,D
5069,43,32,42,8,10,9,87,43,76,81,A
5070,18,38,17,9,10,8,94,31,94,78,B
5071,27,23,1,9,10,9,90,29,90,74,B
5072,4,30,40,8,10,9,79,37,83,78,B
5073,10,26,12,8,8,8,100,23,83,64,C
5074,16,50,42,9,8,9,75,45,60,75,B
5075,27,33,39,8,10,9,92,37,73,73,B
5076,40,30,45,9,9,9,79,43,73,79,B
5077,33,10,24,10,9,10,79,32,45,54,D
5078,26,18,10,9,8,8,82,25,78,64,C
5079,31,37,16,8,10,8,91,35,87,78,B
5080,50,30,44,8,9,10,83,46,74,83,A
5081,39,20,3,8,8,8,95,31,74,68,C
5082,45,11,35,10,9,8,93,41,72,77,B
5083,44,26,34,8,9,9,78,39,56,67,C
5084,36,16,20,10,9,8,81,31,73,67,C
5085,6,46,29,9,8,10,88,39,67,72,B
5086,43,28,50,8,8,8,99,45,96,93,S
5087,11,8,50,10,9,10,88,34,41,54,D
5088,44,24,34,9,9,9,76,40,100,90,A+
5089,36,31,21,8,8,9,75,35,65,67,C
5090,7,25,44,10,10,10,88,37,41,57,D
5091,42,22,29,8,9,8,92,36,87,79,B
5092,29,25,34,9,8,10,89,34,78,73,B
5093,21,47,27,10,8,8,81,38,44,60,D
5094,33,5,25,10,10,10,93,33,60,63,C
5095,26,10,46,8,10,8,83,37,59,66,C
5096,15,7,1,10,8,9,79,17,84,59,D
5097,42,46,23,8,10,9,97,44,92,90,A+
5098,32,36,47,10,8,10,85,42,63,73,B
5099,24,4,10,9,8,8,76,21,71,56,D
5100,21,44,46,8,8,9,75,44,85,86,A+
5101,42,23,29,8,9,8,85,36,74,73,B
5102,30,40,45,9,9,8,90,42,83,83,A
5103,47,38,25,9,8,8,100,42,64,74,B
5104,31,49,27,10,9,10,86,41,99,90,A+
5105,14,39,17,8,8,8,82,30,60,60,D
5106,34,31,50,8,8,8,99,41,44,63,C
5107,27,13,20,10,9,9,82,28,70,63,C
5108,27,41,4,10,9,10,84,36,86,79,B
5109,23,23,24,9,10,10,82,28,100,78,B
5110,19,45,25,9,9,9,79,37,56,65,C
5111,45,43,10,8,8,8,75,43,81,83,A
5112,19,45,17,10,8,10,92,34,75,71,B
5113,47,38,12,10,10,8,100,43,78,82,A
5114,26,26,25,10,10,9,82,30,84,72,B
5115,8,24,9,8,8,10,81,21,43,42,F
5116,10,20,32,10,8,8,75,29,96,77,B
5117,14,37,44,8,10,8,97,41,71,76,B
5118,31,24,4,9,8,8,100,30,94,77,B
5119,46,37,42,9,8,10,95,44,63,75,B
5120,27,31,34,10,8,8,77,34,87,77,B
5121,46,46,25,8,8,10,84,45,71,80,B
5122,6,1,10,8,9,10,81,15,94,62,C
5123,24,11,18,10,8,8,83,25,79,64,C
5124,44,38,46,9,8,8,87,44,78,83,A
5125,9,32,26,9,8,9,86,31,81,71,B
5126,47,31,21,10,8,10,84,40,45,62,C
5127,40,22,45,10,10,8,95,43,72,79,B
5128,24,29,36,8,8,9,90,34,81,74,B
5129,44,4,27,9,9,8,89,37,98,86,A+
5130,16,17,7,9,9,10,76,22,76,60,D
5131,46,36,33,9,8,9,85,41,91,86,A+
5132,20,28,29,9,10,10,82,32,57,60,D
5133,50,29,30,10,10,10,91,42,57,70,C
5134,23,25,38,8,10,8,85,33,54,60,D
5135,40,3,12,8,8,10,92,29,41,49,F
5136,32,10,46,10,8,8,78,39,98,88,A+
5137,7,28,42,9,10,8,98,37,44,59,D
5138,9,47,22,10,10,10,83,37,50,62,C
5139,29,12,15,10,9,8,87,26,51,51,D
5140,1,22,20,8,9,10,81,25,89,69,C
5141,16,21,50,9,9,10,88,37,51,62,C
5142,11,45,37,8,9,8,91,41,74,78,B
5143,17,18,5,10,8,9,84,23,58,52,D
5144,42,26,44,8,9,9,90,43,70,78,B
5145,46,31,11,10,9,10,79,40,85,82,A
5146,17,22,39,9,10,10,89,34,95,81,A
5147,31,45,49,10,8,10,78,46,84,88,A+
5148,10,31,20,9,9,10,81,29,50,54,D
5149,38,6,7,8,8,8,95,26,97,74,B
5150,1,47,17,8,9,9,85,34,91,79,B
5151,13,13,15,8,8,8,85,19,64,51,D
5152,23,43,22,9,10,8,80,35,52,61,C
5153,18,28,23,8,9,8,81,28,100,78,B
5154,28,11,33,10,10,9,92,34,93,80,B
5155,14,10,44,9,10,9,80,32,76,70,C
5156,35,25,13,9,10,8,80,33,68,67,C
5157,23,36,8,9,10,10,91,33,45,55,D
5158,40,31,22,9,10,10,100,38,61,68,C
5159,26,47,27,8,9,8,80,37,61,67,C
5160,17,13,40,8,9,10,99,31,73,67,C
5161,25,19,35,10,8,10,86,33,89,77,B
5162,15,25,49,8,8,10,79,38,54,65,C
5163,28,19,32,8,8,9,98,32,89,76,B
5164,6,46,33,8,8,10,86,40,73,76,B
5165,36,12,34,10,10,9,94,37,74,74,B
5166,25,23,30,8,10,9,99,31,87,74,B
5167,47,41,14,10,10,10,82,45,52,71,B
5168,1,44,31,10,8,9,95,39,100,89,A+
5169,26,32,15,9,10,8,99,32,65,64,C
5170,28,2,23,10,10,9,94,30,45,52,D
5171,20,49,44,9,8,8,80,45,78,84,A
5172,35,47,8,9,10,10,76,42,83,83,A
5173,6,11,42,9,9,9,93,30,90,75,B
5174,45,38,12,10,8,9,88,42,47,65,C
5175,15,32,44,10,9,8,99,39,100,89,A+
5176,6,3,41,9,10,10,87,28,58,57,D
5177,23,31,50,10,8,8,79,41,92,87,A+
5178,30,49,41,8,10,10,84,45,60,75,B
5179,41,16,2,9,10,10,89,32,84,74,B
5180,50,13,21,10,8,10,78,37,83,78,B
5181,4,13,18,9,8,8,99,20,49,44,F
5182,32,21,36,9,9,9,84,36,47,59,D
5183,30,5,10,8,8,10,85,24,91,69,C
5184,45,18,7,8,8,8,95,33,50,58,D
5185,34,40,32,10,8,10,99,38,68,72,B
5186,9,50,41,8,10,10,77,45,72,81,A
5187,37,45,48,10,9,10,78,46,84,88,A+
5188,31,44,4,8,10,8,99,38,85,80,B
5189,5,19,28,10,8,9,86,27,67,60,D
5190,14,9,50,10,10,9,89,35,72,71,B
5191,16,42,31,8,9,9,79,37,88,81,A
5192,21,13,36,10,10,10,98,32,75,69,C
5193,19,17,7,9,8,9,93,23,57,51,D
5194,42,24,44,8,10,10,97,43,68,77,B
5195,39,33,50,9,9,10,97,44,99,93,S
5196,25,3,12,8,9,9,89,23,44,45,F
5197,17,49,29,8,9,9,93,39,81,79,B
5198,45,24,25,10,10,8,91,37,54,64,C
5199,41,16,50,9,8,10,100,45,43,66,C
5200,23,17,20,10,10,9,93,26,64,58,D
5201,27,20,27,10,9,9,89,30,80,70,C
5202,44,46,36,10,8,8,93,44,88,88,A+
5203,43,7,25,10,9,9,89,36,80,76,B
5204,7,17,7,9,10,8,78,18,97,66,C
5205,45,1,21,10,10,8,83,35,81,75,B
5206,11,27,31,9,10,10,84,32,40,52,D
5207,16,25,34,9,9,10,84,32,91,77,B
5208,12,24,14,9,10,8,80,24,96,72,B
5209,37,28,39,9,10,10,93,40,58,69,C
5210,34,14,15,10,9,8,93,28,58,57,D
5211,33,23,15,10,9,8,84,31,63,62,C
5212,19,43,16,10,10,9,98,34,71,69,C
5213,41,7,19,8,8,9,99,32,62,63,C
5214,10,24,17,9,8,9,89,25,85,67,C
5215,38,31,33,9,9,9,98,37,51,62,C
5216,13,40,45,10,9,9,81,43,44,65,C
5217,48,27,4,9,10,10,78,39,73,75,B
5218,11,13,11,8,8,9,81,17,75,54,D
5219,21,1,31,8,8,9,77,29,95,76,B
5220,37,29,49,8,9,10,99,43,89,87,A+
5221,11,17,48,10,8,9,91,35,65,67,C
5222,13,42,31,9,10,8,91,38,43,59,D
5223,33,43,3,9,10,10,82,40,98,89,A+
5224,1,20,31,8,10,9,77,29,96,77,B
5225,40,1,12,8,8,10,84,29,100,79,B
5226,13,14,18,8,10,10,91,22,77,60,D
5227,25,26,17,10,10,10,96,30,68,64,C
5228,2,11,32,9,9,10,76,26,42,47,F
5229,48,14,21,8,10,9,82,36,62,67,C
5230,34,46,42,9,8,8,99,43,79,82,A
5231,7,19,50,10,8,10,97,36,64,68,C
5232,8,29,42,9,9,8,97,37,71,72,B
5233,11,29,19,8,9,10,85,28,44,50,D
5234,24,11,18,10,8,10,100,26,75,63,C
5235,28,48,10,10,9,8,84,39,50,64,C
5236,35,24,24,8,10,9,89,32,79,71,B
5237,36,28,5,9,10,9,81,34,53,60,D
5238,18,4,2,8,10,9,88,17,54,44,F
5239,6,6,16,10,8,9,76,17,82,58,D
5240,37,37,29,9,10,9,95,38,68,72,B
5241,10,41,32,8,10,10,94,38,83,79,B
5242,9,19,28,10,8,8,88,27,40,47,F
5243,26,35,11,10,10,10,89,34,59,63,C
5244,50,43,35,8,8,8,94,45,54,72,B
5245,6,9,4,9,8,10,82,15,57,43,F
5246,7,20,44,9,8,9,85,34,60,64,C
5247,5,45,29,10,9,10,89,39,95,86,A+
5248,36,2,39,9,10,8,98,39,93,85,A
5249,35,1,45,9,10,9,89,41,64,73,B
5250,20,18,30,10,9,9,81,29,73,65,C
5251,28,19,43,9,8,10,81,37,75,74,B
5252,38,1,31,10,9,10,87,37,72,73,B
5253,48,42,39,8,10,9,84,45,53,71,B
5254,6,23,23,8,10,9,99,27,75,64,C
5255,20,39,6,10,9,8,86,32,43,53,D
5256,26,27,50,10,9,9,88,40,49,64,C
5257,48,42,3,9,9,10,93,45,42,66,C
5258,48,35,48,9,10,9,81,47,97,95,S
5259,20,34,17,10,9,10,79,31,64,63,C
5260,26,25,27,9,9,8,82,29,78,68,C
5261,47,32,40,10,8,9,86,43,93,89,A+
5262,43,15,3,9,10,8,75,32,93,78,B
5263,9,46,18,9,9,8,94,34,61,64,C
5264,12,26,20,10,8,8,81,27,55,54,D
5265,43,38,2,8,10,8,88,41,70,76,B
5266,3,46,4,8,8,10,94,28,92,74,B
5267,21,14,6,10,9,9,81,23,61,53,D
5268,26,1,34,8,9,9,86,32,96,80,B
5269,20,31,47,8,10,10,100,40,62,71,B
5270,32,31,11,10,10,8,98,34,66,67,C
5271,8,7,26,8,9,9,82,22,64,54,D
5272,26,6,49,9,9,10,78,39,89,83,A
5273,47,28,38,8,8,10,77,42,75,79,B
5274,13,45,11,10,9,10,99,32,92,78,B
5275,34,14,37,8,9,10,76,37,99,86,A+
5276,1,11,7,9,9,8,98,15,83,56,D
5277,39,44,46,9,8,8,86,44,87,87,A+
5278,25,22,34,10,8,8,76,32,51,57,D
5279,35,23,48,9,9,8,90,41,51,66,C
5280,40,25,27,8,9,8,76,35,89,79,B
5281,1,13,47,10,8,8,97,32,97,80,B
5282,3,44,50,8,8,10,94,46,53,72,B
5283,23,45,11,9,10,8,90,36,60,66,C
5284,39,41,2,9,8,9,98,40,82,81,A
5285,49,45,35,8,10,8,85,46,90,91,S
5286,31,49,10,10,9,10,97,41,71,76,B
5287,29,24,27,8,8,10,80,31,46,54,D
5288,15,45,50,10,10,10,92,48,51,73,B
5289,49,17,20,9,9,10,100,36,72,72,B
5290,10,4,36,9,10,8,94,27,94,74,B
5291,25,24,48,9,10,8,88,38,81,78,B
5292,50,39,3,8,9,9,77,44,78,83,A
5293,50,24,4,10,10,10,92,39,90,84,A
5294,24,45,45,10,8,9,90,45,66,78,B
5295,6,11,28,10,10,9,79,25,65,57,D
5296,14,3,30,8,9,9,77,26,72,62,C
5297,35,30,46,9,10,10,86,42,75,79,B
5298,41,32,29,9,9,8,86,37,95,84,A
5299,27,5,6,9,10,10,88,22,71,57,D
5300,40,22,50,8,9,9,81,44,90,89,A+
5301,39,20,43,10,9,8,85,41,48,65,C
5302,43,48,43,8,8,9,89,44,79,83,A
5303,10,22,43,10,10,8,88,35,53,61,C
5304,32,3,38,9,8,9,93,36,58,65,C
5305,33,26,22,10,9,9,80,32,46,55,D
5306,11,8,43,9,8,8,91,29,88,73,B
5307,46,32,10,10,10,8,82,40,97,88,A+
5308,27,9,32,9,9,8,79,32,94,79,B
5309,24,6,8,9,9,8,85,21,87,64,C
5310,6,24,44,9,8,9,98,35,82,76,B
5311,17,5,24,8,8,9,75,24,52,50,D
5312,3,2,34,9,8,8,76,23,56,51,D
5313,14,29,11,8,8,10,82,25,40,45,F
5314,40,24,2,8,9,8,75,33,81,73,B
5315,26,38,37,10,8,8,92,38,50,63,C
5316,39,34,47,9,9,9,92,43,48,67,C
5317,5,40,17,8,10,9,99,31,65,63,C
5318,6,40,47,9,8,9,75,43,69,77,B
5319,46,28,15,8,8,9,76,37,100,87,A+
5320,42,22,44,10,10,8,94,43,89,87,A+
5321,9,40,21,10,9,8,98,33,71,68,C
5322,16,11,7,8,9,10,94,19,40,39,F
5323,48,27,8,9,10,10,99,39,60,69,C
5324,37,24,27,10,9,8,100,34,58,63,C
5325,8,43,28,9,9,10,90,37,80,77,B
5326,25,45,37,8,10,8,93,41,78,80,B
5327,5,22,44,9,10,9,80,35,54,62,C
5328,15,21,7,8,10,9,84,23,80,63,C
5329,31,18,26,9,9,9,76,31,51,56,D
5330,30,15,23,9,10,10,89,30,69,64,C
5331,7,26,30,10,8,8,90,31,41,51,D
5332,11,31,13,9,9,10,87,26,47,49,F
5333,10,50,28,8,10,9,98,40,78,79,B
5334,15,4,15,10,8,8,76,20,88,64,C
5335,46,14,9,8,8,8,89,32,92,78,B
5336,42,39,20,9,9,9,75,41,74,78,B
5337,19,31,50,10,8,8,98,41,95,88,A+
5338,22,47,42,10,10,10,84,45,81,85,A
5339,45,39,11,8,10,10,81,42,44,64,C
5340,32,34,10,10,10,9,88,36,82,77,B
5341,12,42,7,8,8,10,78,30,60,60,D
5342,30,36,43,10,9,9,80,40,75,77,B
5343,24,21,4,9,8,10,76,27,61,57,D
5344,34,15,44,8,10,10,97,40,88,84,A
5345,26,43,7,9,9,9,97,36,62,67,C
5346,34,24,23,8,10,10,88,32,57,60,D
5347,13,18,37,9,8,10,87,31,89,75,B
5348,41,17,10,8,10,10,87,32,49,56,D
5349,25,25,41,8,10,8,91,35,81,75,B
5350,21,37,22,8,9,10,84,32,54,59,D
5351,20,34,8,8,8,10,86,30,72,66,C
5352,45,36,34,8,10,8,85,41,75,78,B
5353,10,12,37,10,9,9,93,28,87,71,B
5354,44,21,21,8,9,9,84,34,55,61,C
5355,17,24,50,8,10,9,93,38,86,81,A
5356,31,33,49,8,9,8,82,41,91,86,A+
5357,38,31,42,8,8,9,76,40,46,63,C
5358,30,1,41,10,9,8,80,37,44,59,D
5359,31,28,46,8,9,8,81,39,90,84,A
5360,42,50,20,10,10,10,87,46,64,78,B
5361,26,26,32,8,9,10,97,32,48,56,D
5362,16,6,37,9,10,8,100,30,69,64,C
5363,42,19,16,8,8,8,95,32,81,72,B
5364,18,4,14,10,9,10,90,22,97,70,C
5365,37,38,41,10,8,8,80,40,98,89,A+
5366,27,11,1,10,10,9,87,24,82,65,C
5367,28,8,2,9,9,10,100,23,77,61,C
5368,31,35,42,8,10,10,76,40,90,85,A
5369,29,41,17,10,8,10,90,37,43,58,D
5370,36,39,34,9,9,8,88,38,95,85,A
5371,37,23,20,10,9,10,79,33,78,72,B
5372,10,24,23,9,9,9,80,27,56,55,D
5373,11,45,47,8,10,9,77,45,62,76,B
5374,38,9,31,8,10,10,76,36,69,70,C
5375,34,50,5,10,10,9,86,43,65,75,B
5376,43,10,24,10,9,10,83,36,46,59,D
5377,13,38,23,8,8,8,98,32,76,70,C
5378,29,28,39,8,8,10,85,35,40,55,D
5379,1,37,32,9,10,8,94,36,90,81,A
5380,4,18,44,8,10,8,76,33,76,71,B
5381,11,19,7,10,9,8,76,21,85,63,C
5382,14,12,42,10,9,10,100,32,60,62,C
5383,5,48,23,8,9,8,98,36,96,84,A
5384,29,9,27,8,8,9,76,30,45,52,D
5385,41,40,36,10,9,10,82,42,54,69,C
5386,6,3,44,8,10,8,89,28,55,55,D
5387,16,45,8,10,8,8,80,33,83,74,B
5388,26,47,32,10,10,9,86,41,57,69,C
5389,32,38,32,8,10,10,90,37,65,69,C
5390,41,18,7,10,10,9,77,33,70,68,C
5391,5,31,11,9,10,10,96,26,83,67,C
5392,3,1,43,10,9,8,90,27,89,71,B
5393,27,38,43,8,9,9,95,41,46,64,C
5394,11,21,10,9,10,8,87,21,69,55,D
5395,48,26,40,9,8,9,87,43,69,77,B
5396,13,39,40,10,10,10,86,41,78,80,B
5397,41,2,50,9,9,9,86,45,93,91,S
5398,50,11,3,10,8,10,93,33,97,81,A
5399,21,45,41,10,8,10,91,43,95,90,A+
5400,15,1,31,8,8,9,90,26,89,70,C
5401,13,37,9,10,8,8,95,28,48,52,D
5402,21,22,22,10,9,10,77,27,41,47,F
5403,23,33,48,8,8,9,83,40,82,81,A
5404,3,40,39,9,10,8,79,40,83,81,A
5405,35,32,3,8,8,8,77,34,84,76,B
5406,15,39,40,10,8,9,89,40,60,70,C
5407,40,4,8,8,9,10,100,28,100,78,B
5408,18,49,13,10,10,10,76,36,65,68,C
5409,48,19,2,8,10,10,87,36,68,70,C
5410,30,37,21,8,10,10,83,36,62,67,C
5411,10,47,48,8,9,8,82,46,59,75,B
5412,43,38,50,10,8,8,99,45,53,71,B
5413,24,45,14,10,10,8,75,36,98,85,A
5414,18,49,31,10,10,8,85,41,73,77,B
5415,15,46,48,10,8,10,99,46,48,70,C
5416,2,18,7,9,9,10,87,19,51,44,F
5417,43,44,17,9,10,8,80,43,71,78,B
5418,50,39,13,9,10,8,86,44,79,83,A
5419,48,31,45,8,10,9,100,46,97,94,S
5420,50,34,3,9,9,9,78,42,74,79,B
5421,3,49,8,9,8,9,99,31,58,60,D
5422,50,28,16,9,8,8,81,39,86,82,A
5423,30,45,12,8,9,8,79,38,46,61,C
5424,1,11,34,9,9,9,100,27,89,71,B
5425,1,18,35,10,10,9,94,30,63,61,C
5426,41,20,10,10,9,10,91,34,41,54,D
5427,6,23,33,8,8,10,87,31,58,60,D
5428,7,43,41,9,10,10,86,43,63,74,B
5429,19,44,25,8,10,9,85,36,41,56,D
5430,15,45,5,10,9,8,98,33,58,62,C
5431,4,13,44,10,8,8,100,31,65,63,C
5432,20,4,9,9,9,10,90,20,83,61,C
5433,42,8,10,9,10,10,78,30,76,68,C
5434,48,1,23,8,9,9,89,37,58,66,C
5435,27,37,28,10,9,9,90,35,53,61,C
5436,48,5,32,9,9,8,80,40,63,71,B
5437,10,18,19,9,8,9,77,23,53,49,F
5438,21,47,14,9,10,10,84,36,59,65,C
5439,24,7,40,9,10,9,100,34,62,65,C
5440,16,28,17,9,10,10,96,27,90,72,B
5441,3,23,43,8,8,8,86,34,72,70,C
5442,4,29,4,10,9,8,75,22,64,54,D
5443,11,12,32,8,9,10,78,26,48,50,D
5444,18,40,36,8,8,10,96,39,88,83,A
5445,46,26,45,9,9,8,86,45,43,66,C
5446,48,27,45,9,10,10,96,46,95,93,S
5447,3,18,5,10,9,8,90,18,52,44,F
5448,22,17,26,9,10,9,77,28,87,71,B
5449,23,31,40,10,10,10,87,38,71,73,B
5450,42,41,34,10,10,9,81,42,42,63,C
5451,24,15,34,9,9,10,84,32,56,60,D
5452,45,37,6,10,8,9,88,41,69,75,B
5453,35,28,21,8,10,10,94,34,75,71,B
5454,7,2,48,10,9,10,78,31,78,70,C
5455,13,27,44,10,10,8,87,37,48,61,C
5456,8,45,43,10,10,8,77,44,49,68,C
5457,9,15,17,9,10,8,98,21,96,69,C
5458,31,15,22,10,8,8,95,29,78,68,C
5459,34,36,10,9,8,10,79,37,51,62,C
5460,18,38,41,8,9,10,78,40,83,81,A
5461,17,8,17,9,10,8,76,22,98,71,B
5462,29,10,49,9,9,9,80,40,55,67,C
5463,39,42,21,9,10,8,90,41,67,74,B
5464,9,43,31,9,10,8,90,38,40,58,D
5465,37,34,35,9,9,8,85,37,43,58,D
5466,44,15,40,10,9,8,94,42,95,89,A+
5467,39,13,41,8,10,9,96,41,57,69,C
5468,48,46,33,10,9,9,100,46,80,86,A+
5469,32,46,46,8,10,8,88,45,78,84,A
5470,32,40,48,8,8,8,100,43,59,72,B
5471,47,17,29,8,9,10,91,39,62,70,C
5472,37,33,49,9,8,8,88,42,51,67,C
5473,2,5,15,8,10,10,75,17,58,46,F
5474,46,21,6,9,8,9,86,35,70,70,C
5475,38,32,17,10,9,8,87,37,70,72,B
5476,33,13,3,9,8,9,82,27,72,63,C
5477,31,25,11,8,9,9,98,31,61,61,C
5478,49,49,25,9,9,8,75,47,72,83,A
5479,6,43,32,9,10,9,89,39,70,74,B
5480,12,23,35,9,9,10,86,32,40,52,D
5481,40,33,41,10,10,8,82,41,41,61,C
5482,14,41,23,9,8,10,76,34,81,74,B
5483,7,50,34,8,10,8,94,42,73,78,B
5484,42,30,32,8,9,9,95,38,48,62,C
5485,40,34,12,8,8,9,75,37,65,69,C
5486,40,14,19,10,9,8,77,32,99,81,A
5487,14,38,41,8,8,8,85,39,69,73,B
5488,24,4,6,10,8,9,97,21,84,63,C
5489,32,13,3,8,8,9,75,26,76,64,C
